0.45074716,2.9438407,-3.8924186,6.1786995,8.804949,3.802023,1.7320406,-14.545835,-10.304399,-7.79886,-13.472395,-13.0651045,-6.43392,-5.1642,-14.131087,-11.131158,-15.035157,-15.65652,-15.901269,7.3327355
-2.7017577,5.209936,-5.388402,2.025818,-7.9126177,-8.911105,-4.0295978,-3.5044923,6.107504,5.0472803,-11.091917,7.9245567,-10.662446,-12.778332,-1.8760226,1.4659485,-4.680818,-2.1148798,-6.630179,-6.0831213
-4.9871254,6.5885744,-11.375314,-5.009326,-2.9408557,-13.2423935,9.839602,-7.9000034,-18.341742,1.2793769,9.926513,-18.033253,-5.572638,-13.292457,3.0415468,-10.76283,3.1994703,2.0304735,-1.3049362,-13.26615
7.115667,-10.97904,-15.087089,-11.61681,-4.6193237,-0.46878374,1.9973382,6.5404716,-6.504843,9.915091,-13.1205845,-0.30582282,1.5539905,-12.57528,8.192478,-12.894509,-10.753019,-9.408752,9.468793,-11.702447
2.5565524,2.1543465,-3.4297812,4.362122,0.5317928,-0.19265313,-1.9528896,-12.721092,-7.836022,0.47286314,-0.5902274,0.3722795,-4.8788705,-9.821322,-3.3651624,0.16370973,-7.2355294,-2.8259974,-8.677706,-6.8738847
-0.009033782,-7.3284035,-3.0044198,2.6905448,1.5876633,-4.6541576,-4.541234,-9.604119,-12.65054,4.4631042,0.85516936,1.7951934,-5.622755,-6.4557357,-1.4997927,11.192093,-7.8205547,2.633926,-8.539477,1.8723545
-3.4569778,-1.2874194,1.0356683,-1.1288118,-6.222502,-3.445934,1.5248969,-5.0636973,-5.3484764,0.31883854,-2.3928282,-6.2031455,-7.2527146,3.0881238,-1.5247443,1.474262,2.0213656,-4.408923,-0.097517,-7.113841
0.46260166,2.2022297,1.0305415,-10.944217,-11.697554,2.480492,-8.731093,5.943746,6.1821494,1.9359068,8.122721,-13.966354,-9.760373,5.196994,-10.708507,-2.3065403,-21.116852,-10.035978,-14.559533,-7.3367987
-0.98222846,3.0382025,-2.4900799,2.670486,-2.598726,-0.19660614,-4.178735,-1.251876,0.637515,-0.6760488,-0.99255854,-1.740706,-1.9422519,-1.8630792,-3.528957,-3.839297,-1.4970902,-0.43896928,-1.065388,-4.185446
4.2514358,4.542948,1.046753,-12.856677,-3.972853,-0.7860881,-11.55939,2.5867178,-2.8529415,0.21591704,3.452112,-11.558343,-6.951149,-4.137006,5.72008,-2.1843176,2.306017,0.8949858,-1.6668398,-6.0130897
0.6688006,-0.40986484,-3.770257,0.050858356,-5.8241563,-0.058237273,-10.955833,-0.030652588,-4.035823,-1.9369218,1.962675,-1.5333314,-4.639366,1.3136224,-5.151636,-6.705218,-3.4357913,-2.9169283,2.18661,-8.878074
-0.96732324,4.74638,-0.5259591,-2.0575242,-2.8171177,-2.0736167,-0.8961582,-0.6780965,-4.153366,-0.50403434,-1.0003219,-2.9374678,-3.145192,-2.981062,-4.4221253,0.78934133,1.4512347,-1.2320726,-0.83977073,-0.95045996
-1.5326557,1.0701135,-3.8653605,-6.2845807,5.37571,-2.338027,11.770216,0.021162704,3.1418598,-2.8145807,-4.3078265,-11.419211,-5.080478,-9.2558155,1.5184501,-9.491829,-4.405696,-8.082463,-3.7390797,2.125342
-3.0710206,-5.2143273,10.000381,-13.991725,-8.8331785,6.743584,-4.409723,-18.363148,-10.1048975,-11.363471,-9.995427,12.260598,-9.897875,-12.228119,2.3817494,-3.0929651,5.1917,-12.668404,1.1255256,-9.599933
1.2275678,1.6298747,-1.274579,0.40749156,-3.4116585,1.4698591,0.2903868,-12.390097,-5.105534,5.8629966,0.5778631,-5.3808117,-6.0677567,-0.5763402,-5.6789675,-6.6636405,-3.599705,-6.9787226,-5.4668303,-5.594595
